---- Session started: Thu Feb 10 2022 13:49:56 GMT+0100 (Central European Standard Time) ----
id x y width height top right bottom left
I2Q3_T1 1721.4375 157.71875 38.5 29 157.71875 1759.9375 186.71875 1721.4375
I2Q3_T2 1759.9375 157.71875 40.40625 29 157.71875 1800.34375 186.71875 1759.9375
I2Q3_T3 1800.34375 157.71875 83.453125 29 157.71875 1883.796875 186.71875 1800.34375
I2Q3_T4 1668.921875 188.5625 81.875 29 188.5625 1750.796875 217.5625 1668.921875
I2Q3_T5 1750.796875 188.5625 48.78125 29 188.5625 1799.578125 217.5625 1750.796875
I2Q3_T6 1799.578125 188.5625 71.484375 29 188.5625 1871.0625 217.5625 1799.578125
I2Q3A_T0 1754.15625 230.40625 48.734375 25 230.40625 1802.890625 255.40625 1754.15625
I2Q3B_T0 1754.15625 260.390625 48.734375 25 260.390625 1802.890625 285.390625 1754.15625
I2Q3C_T0 1754.15625 290.375 48.734375 25 290.375 1802.890625 315.375 1754.15625
I2Q4_T0 1659.734375 157.71875 65.234375 29 157.71875 1724.96875 186.71875 1659.734375
I2Q4_T1 1724.96875 157.71875 38.5 29 157.71875 1763.46875 186.71875 1724.96875
I2Q4_T2 1763.46875 157.71875 40.40625 29 157.71875 1803.875 186.71875 1763.46875
I2Q4_T3 1803.875 157.71875 76.375 29 157.71875 1880.25 186.71875 1803.875
I2Q4_T4 1668.921875 188.5625 81.875 29 188.5625 1750.796875 217.5625 1668.921875
I2Q4_T5 1750.796875 188.5625 48.78125 29 188.5625 1799.578125 217.5625 1750.796875
I2Q4_T6 1799.578125 188.5625 71.484375 29 188.5625 1871.0625 217.5625 1799.578125
I2Q4A_T0 1754.15625 230.40625 48.734375 25 230.40625 1802.890625 255.40625 1754.15625
I2Q4B_T0 1754.15625 260.390625 48.734375 25 260.390625 1802.890625 285.390625 1754.15625
I2Q4C_T0 1754.15625 290.375 48.734375 25 290.375 1802.890625 315.375 1754.15625
I2Q5_T0 1654.703125 157.71875 54.90625 29 157.71875 1709.609375 186.71875 1654.703125
I2Q5_T1 1709.609375 157.71875 40.40625 29 157.71875 1750.015625 186.71875 1709.609375
I2Q5_T2 1750.015625 157.71875 76.015625 29 157.71875 1826.03125 186.71875 1750.015625
I2Q5_T3 1826.03125 157.71875 59.265625 29 157.71875 1885.296875 186.71875 1826.03125
I2Q5_T4 1638.71875 188.5625 75.140625 29 188.5625 1713.859375 217.5625 1638.71875
I2Q5_T5 1713.859375 188.5625 40.40625 29 188.5625 1754.265625 217.5625 1713.859375
I2Q5_T6 1754.265625 188.5625 77.65625 29 188.5625 1831.921875 217.5625 1754.265625
I2Q5_T7 1831.921875 188.5625 69.359375 29 188.5625 1901.28125 217.5625 1831.921875
I2Q5A_T0 1764.75 230.40625 27.5625 25 230.40625 1792.3125 255.40625 1764.75
I2Q5B_T0 1711.40625 260.390625 45.5625 25 260.390625 1756.96875 285.390625 1711.40625
I2Q5B_T1 1756.96875 260.390625 34.171875 25 260.390625 1791.140625 285.390625 1756.96875
I2Q5B_T2 1791.140625 260.390625 54.5 25 260.390625 1845.640625 285.390625 1791.140625
I2Q5C_T0 1762.703125 290.375 31.65625 25 290.375 1794.359375 315.375 1762.703125
I3Q1_T0 1636.984375 157.71875 60.625 29 157.71875 1697.609375 186.71875 1636.984375
I3Q1_T1 1697.609375 157.71875 21.625 29 157.71875 1719.234375 186.71875 1697.609375
I3Q1_T2 1719.234375 157.71875 40.40625 29 157.71875 1759.640625 186.71875 1719.234375
I3Q1_T3 1759.640625 157.71875 57.5625 29 157.71875 1817.203125 186.71875 1759.640625
I3Q1_T4 1817.203125 157.71875 59.09375 29 157.71875 1876.296875 186.71875 1817.203125
I3Q1_T5 1876.296875 157.71875 26.703125 29 157.71875 1903 186.71875 1876.296875
I3Q1_T6 1676.78125 188.5625 35.765625 29 188.5625 1712.546875 217.5625 1676.78125
I3Q1_T7 1712.546875 188.5625 150.65625 29 188.5625 1863.203125 217.5625 1712.546875
I3Q1A_T0 1662.703125 230.40625 112.65625 25 230.40625 1775.359375 255.40625 1662.703125
I3Q1A_T1 1775.359375 230.40625 84.40625 25 230.40625 1859.765625 255.40625 1775.359375
I3Q1A_T2 1859.765625 230.40625 34.578125 25 230.40625 1894.34375 255.40625 1859.765625
I3Q1A_T3 1708.0625 250.390625 101.0625 25 250.390625 1809.125 275.390625 1708.0625
I3Q1A_T4 1809.125 250.390625 22.8125 25 250.390625 1831.9375 275.390625 1809.125
I3Q1A_T5 1640.96875 270.375 171.984375 25 270.375 1812.953125 295.375 1640.96875
I3Q1A_T6 1812.953125 270.375 38.125 25 270.375 1851.078125 295.375 1812.953125
I3Q1A_T7 1851.078125 270.375 47.953125 25 270.375 1899.03125 295.375 1851.078125
I3Q1A_T8 1690.765625 290.359375 60.109375 25 290.359375 1750.875 315.359375 1690.765625
I3Q1A_T9 1750.875 290.359375 22.8125 25 290.359375 1773.6875 315.359375 1750.875
I3Q1A_T10 1773.6875 290.359375 75.53125 25 290.359375 1849.21875 315.359375 1773.6875
I3Q1B_T0 1655.9375 320.34375 112.65625 25 320.34375 1768.59375 345.34375 1655.9375
