---- Session started: Fri Feb 18 2022 14:15:40 GMT+0100 (Central European Standard Time) ----

id x y width height top right bottom left
I2Q4_T0 578.03125 573.078125 27.53125 29 573.078125 605.5625 602.078125 578.03125
I2Q4_T1 605.5625 573.078125 26.703125 29 573.078125 632.265625 602.078125 605.5625
I2Q4_T2 632.265625 573.078125 32.484375 29 573.078125 664.75 602.078125 632.265625
I2Q4_T3 664.75 573.078125 49.328125 29 573.078125 714.078125 602.078125 664.75
I2Q4_T4 714.078125 573.078125 65.71875 29 573.078125 779.796875 602.078125 714.078125
I2Q4_T5 779.796875 573.078125 50.90625 29 573.078125 830.703125 602.078125 779.796875
I2Q4_T6 830.703125 573.078125 63.421875 29 573.078125 894.125 602.078125 830.703125
I2Q4_T7 894.125 573.078125 114.3125 29 573.078125 1008.4375 602.078125 894.125
I2Q4_T8 1008.4375 573.078125 62.453125 29 573.078125 1070.890625 602.078125 1008.4375
I2Q4_T9 1070.890625 573.078125 55.28125 29 573.078125 1126.171875 602.078125 1070.890625
I2Q4_T10 1126.171875 573.078125 78.0625 29 573.078125 1204.234375 602.078125 1126.171875
I2Q4_T11 1204.234375 573.078125 71.96875 29 573.078125 1276.203125 602.078125 1204.234375
I2Q4_T12 1276.203125 573.078125 65.75 29 573.078125 1341.953125 602.078125 1276.203125
I2Q4A_T0 903.96875 614.921875 129.09375 25 614.921875 1033.0625 639.921875 903.96875
I2Q4B_T0 903.96875 644.90625 129.09375 25 644.90625 1033.0625 669.90625 903.96875
I2Q4C_T0 888.90625 674.890625 48.390625 25 674.890625 937.296875 699.890625 888.90625
I2Q4C_T1 937.296875 674.890625 45.890625 25 674.890625 983.1875 699.890625 937.296875
I2Q4C_T2 983.1875 674.890625 64.953125 25 674.890625 1048.140625 699.890625 983.1875
I2Q5_T0 621.421875 573.078125 65.234375 29 573.078125 686.65625 602.078125 621.421875
I2Q5_T1 686.65625 573.078125 38.5 29 573.078125 725.15625 602.078125 686.65625
I2Q5_T2 725.15625 573.078125 40.40625 29 573.078125 765.5625 602.078125 725.15625
I2Q5_T3 765.5625 573.078125 88.453125 29 573.078125 854.015625 602.078125 765.5625
I2Q5_T4 854.015625 573.078125 26.703125 29 573.078125 880.71875 602.078125 854.015625
I2Q5_T5 880.71875 573.078125 114.3125 29 573.078125 995.03125 602.078125 880.71875
I2Q5_T6 995.03125 573.078125 62.453125 29 573.078125 1057.484375 602.078125 995.03125
I2Q5_T7 1057.484375 573.078125 56.078125 29 573.078125 1113.5625 602.078125 1057.484375
I2Q5_T8 1113.5625 573.078125 60.421875 29 573.078125 1173.984375 602.078125 1113.5625
I2Q5_T9 1173.984375 573.078125 124.578125 29 573.078125 1298.5625 602.078125 1173.984375
I2Q5A_T0 913.796875 614.921875 109.4375 25 614.921875 1023.234375 639.921875 913.796875
I2Q5B_T0 917.0625 644.90625 102.90625 25 644.90625 1019.96875 669.90625 917.0625
I2Q5C_T0 917.0625 674.890625 102.90625 25 674.890625 1019.96875 699.890625 917.0625
I3Q1_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
