---- Session started: Fri Feb 18 2022 17:21:18 GMT+0100 (Central European Standard Time) ----

id x y width height top right bottom left
I2Q2A_T0 902.546875 614.921875 87.109375 25 614.921875 989.65625 639.921875 902.546875
I2Q2A_T1 989.65625 614.921875 44.828125 25 614.921875 1034.484375 639.921875 989.65625
I2Q2B_T0 916.515625 644.90625 59.171875 25 644.90625 975.6875 669.90625 916.515625
I2Q2B_T1 975.6875 644.90625 44.828125 25 644.90625 1020.515625 669.90625 975.6875
I2Q2C_T0 910.390625 674.890625 57.859375 25 674.890625 968.25 699.890625 910.390625
I2Q2C_T1 968.25 674.890625 58.390625 25 674.890625 1026.640625 699.890625 968.25
I2Q3_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I2Q3_T1 793.9375 573.078125 52.40625 29 573.078125 846.34375 602.078125 793.9375
I2Q3_T2 846.34375 573.078125 41.328125 29 573.078125 887.671875 602.078125 846.34375
I2Q3_T3 887.671875 573.078125 40.40625 29 573.078125 928.078125 602.078125 887.671875
I2Q3_T4 928.078125 573.078125 83.453125 29 573.078125 1011.53125 602.078125 928.078125
I2Q3_T5 1011.53125 573.078125 73.078125 29 573.078125 1084.609375 602.078125 1011.53125
I2Q3A_T0 921.453125 614.921875 49.296875 25 614.921875 970.75 639.921875 921.453125
I2Q3A_T1 970.75 614.921875 44.828125 25 614.921875 1015.578125 639.921875 970.75
I2Q3B_T0 917.171875 644.90625 57.859375 25 644.90625 975.03125 669.90625 917.171875
I2Q3B_T1 975.03125 644.90625 44.828125 25 644.90625 1019.859375 669.90625 975.03125
I2Q3C_T0 910.390625 674.890625 57.859375 25 674.890625 968.25 699.890625 910.390625
I2Q3C_T1 968.25 674.890625 58.390625 25 674.890625 1026.640625 699.890625 968.25
I2Q4_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I2Q4_T1 793.9375 573.078125 52.40625 29 573.078125 846.34375 602.078125 793.9375
I2Q4_T2 846.34375 573.078125 41.328125 29 573.078125 887.671875 602.078125 846.34375
I2Q4_T3 887.671875 573.078125 40.40625 29 573.078125 928.078125 602.078125 887.671875
I2Q4_T4 928.078125 573.078125 76.375 29 573.078125 1004.453125 602.078125 928.078125
I2Q4_T5 1004.453125 573.078125 73.078125 29 573.078125 1077.53125 602.078125 1004.453125
I2Q4A_T0 921.453125 614.921875 49.296875 25 614.921875 970.75 639.921875 921.453125
I2Q4A_T1 970.75 614.921875 44.828125 25 614.921875 1015.578125 639.921875 970.75
I2Q4B_T0 917.171875 644.90625 57.859375 25 644.90625 975.03125 669.90625 917.171875
I2Q4B_T1 975.03125 644.90625 44.828125 25 644.90625 1019.859375 669.90625 975.03125
I2Q4C_T0 910.390625 674.890625 57.859375 25 674.890625 968.25 699.890625 910.390625
I2Q4C_T1 968.25 674.890625 58.390625 25 674.890625 1026.640625 699.890625 968.25
I2Q5_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I2Q5_T1 793.9375 573.078125 52.40625 29 573.078125 846.34375 602.078125 793.9375
I2Q5_T2 846.34375 573.078125 41.328125 29 573.078125 887.671875 602.078125 846.34375
I2Q5_T3 887.671875 573.078125 40.40625 29 573.078125 928.078125 602.078125 887.671875
I2Q5_T4 928.078125 573.078125 83.453125 29 573.078125 1011.53125 602.078125 928.078125
I2Q5_T5 1011.53125 573.078125 89.28125 29 573.078125 1100.8125 602.078125 1011.53125
I2Q5_T6 1100.8125 573.078125 73.078125 29 573.078125 1173.890625 602.078125 1100.8125
I2Q5A_T0 921.453125 614.921875 49.296875 25 614.921875 970.75 639.921875 921.453125
I2Q5A_T1 970.75 614.921875 44.828125 25 614.921875 1015.578125 639.921875 970.75
I2Q5B_T0 917.171875 644.90625 57.859375 25 644.90625 975.03125 669.90625 917.171875
I2Q5B_T1 975.03125 644.90625 44.828125 25 644.90625 1019.859375 669.90625 975.03125
I2Q5C_T0 910.390625 674.890625 57.859375 25 674.890625 968.25 699.890625 910.390625
I2Q5C_T1 968.25 674.890625 58.390625 25 674.890625 1026.640625 699.890625 968.25
I3Q1_T0 681.21875 573.078125 60.625 29 573.078125 741.84375 602.078125 681.21875
I3Q1_T1 741.84375 573.078125 21.625 29 573.078125 763.46875 602.078125 741.84375
I3Q1_T2 763.46875 573.078125 40.40625 29 573.078125 803.875 602.078125 763.46875
I3Q1_T3 803.875 573.078125 73.4375 29 573.078125 877.3125 602.078125 803.875
I3Q1_T4 877.3125 573.078125 26.703125 29 573.078125 904.015625 602.078125 877.3125
I3Q1_T5 904.015625 573.078125 44.5625 29 573.078125 948.578125 602.078125 904.015625
I3Q1_T6 948.578125 573.078125 150.65625 29 573.078125 1099.234375 602.078125 948.578125
I3Q1A_T0 742.5625 614.921875 82.46875 25 614.921875 825.03125 639.921875 742.5625
I3Q1A_T1 825.03125 614.921875 124.40625 25 614.921875 949.4375 639.921875 825.03125
I3Q1A_T2 949.4375 614.921875 38.125 25 614.921875 987.5625 639.921875 949.4375
I3Q1A_T3 987.5625 614.921875 70.0625 25 614.921875 1057.625 639.921875 987.5625
I3Q1A_T4 1057.625 614.921875 49.125 25 614.921875 1106.75 639.921875 1057.625
I3Q1A_T5 1106.75 614.921875 87.71875 25 614.921875 1194.46875 639.921875 1106.75
I3Q1B_T0 698.28125 644.90625 119.25 25 644.90625 817.53125 669.90625 698.28125
I3Q1B_T1 817.53125 644.90625 124.40625 25 644.90625 941.9375 669.90625 817.53125
I3Q1B_T2 941.9375 644.90625 38.125 25 644.90625 980.0625 669.90625 941.9375
I3Q1B_T3 980.0625 644.90625 82.953125 25 644.90625 1063.015625 669.90625 980.0625
I3Q1B_T4 1063.015625 644.90625 71.078125 25 644.90625 1134.09375 669.90625 1063.015625
I3Q1B_T5 1134.09375 644.90625 104.671875 25 644.90625 1238.765625 669.90625 1134.09375
I3Q1C_T0 721.4375 674.890625 35.078125 25 674.890625 756.515625 699.890625 721.4375
I3Q1C_T1 756.515625 674.890625 75.859375 25 674.890625 832.375 699.890625 756.515625
I3Q1C_T2 832.375 674.890625 38.125 25 674.890625 870.5 699.890625 832.375
I3Q1C_T3 870.5 674.890625 111.9375 25 674.890625 982.4375 699.890625 870.5
I3Q1C_T4 982.4375 674.890625 22.8125 25 674.890625 1005.25 699.890625 982.4375
I3Q1C_T5 1005.25 674.890625 58.234375 25 674.890625 1063.484375 699.890625 1005.25
I3Q1C_T6 1063.484375 674.890625 21.109375 25 674.890625 1084.59375 699.890625 1063.484375
I3Q1C_T7 1084.59375 674.890625 14.703125 25 674.890625 1099.296875 699.890625 1084.59375
I3Q1C_T8 1099.296875 674.890625 53.328125 25 674.890625 1152.625 699.890625 1099.296875
I3Q1C_T9 1152.625 674.890625 62.984375 25 674.890625 1215.609375 699.890625 1152.625
I3Q2_T0 695.0625 573.078125 60.625 29 573.078125 755.6875 602.078125 695.0625
I3Q2_T1 755.6875 573.078125 68.4375 29 573.078125 824.125 602.078125 755.6875
I3Q2_T2 824.125 573.078125 52.734375 29 573.078125 876.859375 602.078125 824.125
I3Q2_T3 876.859375 573.078125 21.625 29 573.078125 898.484375 602.078125 876.859375
I3Q2_T4 898.484375 573.078125 106.4375 29 573.078125 1004.921875 602.078125 898.484375
I3Q2_T5 1004.921875 573.078125 24.78125 29 573.078125 1029.703125 602.078125 1004.921875
I3Q2_T6 1029.703125 573.078125 44.5625 29 573.078125 1074.265625 602.078125 1029.703125
I3Q2_T7 1074.265625 573.078125 150.65625 29 573.078125 1224.921875 602.078125 1074.265625
I3Q2A_T0 944.15625 614.921875 48.734375 25 614.921875 992.890625 639.921875 944.15625
I3Q2B_T0 944.15625 644.90625 48.734375 25 644.90625 992.890625 669.90625 944.15625
I3Q2C_T0 944.15625 674.890625 48.734375 25 674.890625 992.890625 699.890625 944.15625
I3Q3_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
I3Q3_T1 784.203125 573.078125 21.625 29 573.078125 805.828125 602.078125 784.203125
I3Q3_T2 805.828125 573.078125 40.40625 29 573.078125 846.234375 602.078125 805.828125
I3Q3_T3 846.234375 573.078125 78.671875 29 573.078125 924.90625 602.078125 846.234375
I3Q3A_T0 824.140625 614.921875 66.90625 25 614.921875 891.046875 639.921875 824.140625
I3Q3A_T1 891.046875 614.921875 111.828125 25 614.921875 1002.875 639.921875 891.046875
I3Q3A_T2 1002.875 614.921875 49.125 25 614.921875 1052 639.921875 1002.875
I3Q3A_T3 1052 614.921875 60.890625 25 614.921875 1112.890625 639.921875 1052
I3Q3B_T0 796.6875 644.90625 70.078125 25 644.90625 866.765625 669.90625 796.6875
I3Q3B_T1 866.765625 644.90625 49.125 25 644.90625 915.890625 669.90625 866.765625
I3Q3B_T2 915.890625 644.90625 114.4375 25 644.90625 1030.328125 669.90625 915.890625
I3Q3B_T3 1030.328125 644.90625 49.125 25 644.90625 1079.453125 669.90625 1030.328125
I3Q3B_T4 1079.453125 644.90625 60.890625 25 644.90625 1140.34375 669.90625 1079.453125
I3Q3C_T0 880.25 674.890625 66.90625 25 674.890625 947.15625 699.890625 880.25
I3Q3C_T1 947.15625 674.890625 109.625 25 674.890625 1056.78125 699.890625 947.15625
I3Q4_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
I3Q4_T1 784.203125 573.078125 21.625 29 573.078125 805.828125 602.078125 784.203125
I3Q4_T2 805.828125 573.078125 40.40625 29 573.078125 846.234375 602.078125 805.828125
I3Q4_T3 846.234375 573.078125 78.828125 29 573.078125 925.0625 602.078125 846.234375
I3Q4A_T0 824.140625 614.921875 66.90625 25 614.921875 891.046875 639.921875 824.140625
I3Q4A_T1 891.046875 614.921875 111.828125 25 614.921875 1002.875 639.921875 891.046875
I3Q4A_T2 1002.875 614.921875 49.125 25 614.921875 1052 639.921875 1002.875
I3Q4A_T3 1052 614.921875 60.890625 25 614.921875 1112.890625 639.921875 1052
I3Q4B_T0 796.6875 644.90625 70.078125 25 644.90625 866.765625 669.90625 796.6875
I3Q4B_T1 866.765625 644.90625 49.125 25 644.90625 915.890625 669.90625 866.765625
I3Q4B_T2 915.890625 644.90625 114.4375 25 644.90625 1030.328125 669.90625 915.890625
I3Q4B_T3 1030.328125 644.90625 49.125 25 644.90625 1079.453125 669.90625 1030.328125
I3Q4B_T4 1079.453125 644.90625 60.890625 25 644.90625 1140.34375 669.90625 1079.453125
I3Q4C_T0 880.25 674.890625 66.90625 25 674.890625 947.15625 699.890625 880.25
I3Q4C_T1 947.15625 674.890625 109.625 25 674.890625 1056.78125 699.890625 947.15625
I3Q5_T0 683.234375 573.078125 50.78125 29 573.078125 734.015625 602.078125 683.234375
I3Q5_T1 734.015625 573.078125 63.421875 29 573.078125 797.4375 602.078125 734.015625
I3Q5_T2 797.4375 573.078125 111.640625 29 573.078125 909.078125 602.078125 797.4375
I3Q5_T3 909.078125 573.078125 52.734375 29 573.078125 961.8125 602.078125 909.078125
I3Q5_T4 961.8125 573.078125 39.828125 29 573.078125 1001.640625 602.078125 961.8125
I3Q5_T5 1001.640625 573.078125 87.90625 29 573.078125 1089.546875 602.078125 1001.640625
I3Q5_T6 1089.546875 573.078125 24.78125 29 573.078125 1114.328125 602.078125 1089.546875
I3Q5_T7 1114.328125 573.078125 44.5625 29 573.078125 1158.890625 602.078125 1114.328125
I3Q5_T8 1158.890625 573.078125 77.859375 29 573.078125 1236.75 602.078125 1158.890625
I3Q5A_T0 956.328125 614.921875 24.375 25 614.921875 980.703125 639.921875 956.328125
I3Q5B_T0 956.328125 644.90625 24.375 25 644.90625 980.703125 669.90625 956.328125
I3Q5C_T0 950.25 674.890625 36.546875 25 674.890625 986.796875 699.890625 950.25
I6Q1_T0 611.53125 573.078125 60.625 29 573.078125 672.15625 602.078125 611.53125
I6Q1_T1 672.15625 573.078125 21.625 29 573.078125 693.78125 602.078125 672.15625
I6Q1_T2 693.78125 573.078125 40.40625 29 573.078125 734.1875 602.078125 693.78125
I6Q1_T3 734.1875 573.078125 73.4375 29 573.078125 807.625 602.078125 734.1875
I6Q1_T4 807.625 573.078125 26.703125 29 573.078125 834.328125 602.078125 807.625
I6Q1_T5 834.328125 573.078125 44.5625 29 573.078125 878.890625 602.078125 834.328125
I6Q1_T6 878.890625 573.078125 150.65625 29 573.078125 1029.546875 602.078125 878.890625
I6Q1A_T0 628.59375 614.921875 110.34375 25 614.921875 738.9375 639.921875 628.59375
I6Q1A_T1 738.9375 614.921875 62.875 25 614.921875 801.8125 639.921875 738.9375
I6Q1A_T2 801.8125 614.921875 47.421875 25 614.921875 849.234375 639.921875 801.8125
I6Q1A_T3 849.234375 614.921875 82.203125 25 614.921875 931.4375 639.921875 849.234375
I6Q1A_T4 931.4375 614.921875 51.609375 25 614.921875 983.046875 639.921875 931.4375
I6Q1A_T5 983.046875 614.921875 26.28125 25 614.921875 1009.328125 639.921875 983.046875
I6Q1A_T6 1009.328125 614.921875 74.21875 25 614.921875 1083.546875 639.921875 1009.328125
I6Q1A_T7 1083.546875 614.921875 106.265625 25 614.921875 1189.8125 639.921875 1083.546875
I6Q1A_T8 1189.8125 614.921875 38.125 25 614.921875 1227.9375 639.921875 1189.8125
I6Q1A_T9 1227.9375 614.921875 80.515625 25 614.921875 1308.453125 639.921875 1227.9375
I6Q1B_T0 658.65625 644.90625 50.203125 25 644.90625 708.859375 669.90625 658.65625
I6Q1B_T1 708.859375 644.90625 62.875 25 644.90625 771.734375 669.90625 708.859375
I6Q1B_T2 771.734375 644.90625 47.421875 25 644.90625 819.15625 669.90625 771.734375
I6Q1B_T3 819.15625 644.90625 82.203125 25 644.90625 901.359375 669.90625 819.15625
I6Q1B_T4 901.359375 644.90625 51.609375 25 644.90625 952.96875 669.90625 901.359375
I6Q1B_T5 952.96875 644.90625 26.28125 25 644.90625 979.25 669.90625 952.96875
I6Q1B_T6 979.25 644.90625 74.21875 25 644.90625 1053.46875 669.90625 979.25
I6Q1B_T7 1053.46875 644.90625 106.265625 25 644.90625 1159.734375 669.90625 1053.46875
I6Q1B_T8 1159.734375 644.90625 38.125 25 644.90625 1197.859375 669.90625 1159.734375
I6Q1B_T9 1197.859375 644.90625 80.515625 25 644.90625 1278.375 669.90625 1197.859375
I6Q1C_T0 645.359375 674.890625 76.8125 25 674.890625 722.171875 699.890625 645.359375
I6Q1C_T1 722.171875 674.890625 62.875 25 674.890625 785.046875 699.890625 722.171875
I6Q1C_T2 785.046875 674.890625 47.421875 25 674.890625 832.46875 699.890625 785.046875
I6Q1C_T3 832.46875 674.890625 82.203125 25 674.890625 914.671875 699.890625 832.46875
I6Q1C_T4 914.671875 674.890625 51.609375 25 674.890625 966.28125 699.890625 914.671875
I6Q1C_T5 966.28125 674.890625 26.28125 25 674.890625 992.5625 699.890625 966.28125
I6Q1C_T6 992.5625 674.890625 74.21875 25 674.890625 1066.78125 699.890625 992.5625
I6Q1C_T7 1066.78125 674.890625 106.265625 25 674.890625 1173.046875 699.890625 1066.78125
I6Q1C_T8 1173.046875 674.890625 38.125 25 674.890625 1211.171875 699.890625 1173.046875
I6Q1C_T9 1211.171875 674.890625 80.515625 25 674.890625 1291.6875 699.890625 1211.171875
I6Q2_T0 696.6875 573.078125 60.625 29 573.078125 757.3125 602.078125 696.6875
I6Q2_T1 757.3125 573.078125 74.671875 29 573.078125 831.984375 602.078125 757.3125
I6Q2_T2 831.984375 573.078125 26.703125 29 573.078125 858.6875 602.078125 831.984375
I6Q2_T3 858.6875 573.078125 52.734375 29 573.078125 911.421875 602.078125 858.6875
I6Q2_T4 911.421875 573.078125 55.28125 29 573.078125 966.703125 602.078125 911.421875
I6Q2_T5 966.703125 573.078125 44.5625 29 573.078125 1011.265625 602.078125 966.703125
I6Q2_T6 1011.265625 573.078125 140.5625 29 573.078125 1151.828125 602.078125 1011.265625
I6Q2_T7 1151.828125 573.078125 71.484375 29 573.078125 1223.3125 602.078125 1151.828125
I6Q2A_T0 916.15625 614.921875 104.734375 25 614.921875 1020.890625 639.921875 916.15625
I6Q2B_T0 916.15625 644.90625 104.734375 25 644.90625 1020.890625 669.90625 916.15625
I6Q2C_T0 916.15625 674.890625 104.734375 25 674.890625 1020.890625 699.890625 916.15625
I6Q3_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I6Q3_T1 793.9375 573.078125 53.125 29 573.078125 847.0625 602.078125 793.9375
I6Q3_T2 847.0625 573.078125 26.703125 29 573.078125 873.765625 602.078125 847.0625
I6Q3_T3 873.765625 573.078125 52.734375 29 573.078125 926.5 602.078125 873.765625
I6Q3_T4 926.5 573.078125 41.328125 29 573.078125 967.828125 602.078125 926.5
I6Q3_T5 967.828125 573.078125 40.40625 29 573.078125 1008.234375 602.078125 967.828125
I6Q3_T6 1008.234375 573.078125 83.453125 29 573.078125 1091.6875 602.078125 1008.234375
I6Q3_T7 1091.6875 573.078125 73.078125 29 573.078125 1164.765625 602.078125 1091.6875
I6Q3A_T0 938.265625 614.921875 60.515625 25 614.921875 998.78125 639.921875 938.265625
I6Q3B_T0 916.984375 644.90625 48.703125 25 644.90625 965.6875 669.90625 916.984375
I6Q3B_T1 965.6875 644.90625 54.359375 25 644.90625 1020.046875 669.90625 965.6875
I6Q3C_T0 868.4375 674.890625 90.4375 25 674.890625 958.875 699.890625 868.4375
I6Q3C_T1 958.875 674.890625 109.71875 25 674.890625 1068.59375 699.890625 958.875
I6Q4_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I6Q4_T1 793.9375 573.078125 53.125 29 573.078125 847.0625 602.078125 793.9375
I6Q4_T2 847.0625 573.078125 26.703125 29 573.078125 873.765625 602.078125 847.0625
I6Q4_T3 873.765625 573.078125 52.734375 29 573.078125 926.5 602.078125 873.765625
I6Q4_T4 926.5 573.078125 41.328125 29 573.078125 967.828125 602.078125 926.5
I6Q4_T5 967.828125 573.078125 40.40625 29 573.078125 1008.234375 602.078125 967.828125
I6Q4_T6 1008.234375 573.078125 76.375 29 573.078125 1084.609375 602.078125 1008.234375
I6Q4_T7 1084.609375 573.078125 73.078125 29 573.078125 1157.6875 602.078125 1084.609375
I6Q4A_T0 938.265625 614.921875 60.515625 25 614.921875 998.78125 639.921875 938.265625
I6Q4B_T0 916.984375 644.90625 48.703125 25 644.90625 965.6875 669.90625 916.984375
I6Q4B_T1 965.6875 644.90625 54.359375 25 644.90625 1020.046875 669.90625 965.6875
I6Q4C_T0 868.4375 674.890625 90.4375 25 674.890625 958.875 699.890625 868.4375
I6Q4C_T1 958.875 674.890625 109.71875 25 674.890625 1068.59375 699.890625 958.875
I6Q5_T0 693.640625 573.078125 74.234375 29 573.078125 767.875 602.078125 693.640625
I6Q5_T1 767.875 573.078125 55.28125 29 573.078125 823.15625 602.078125 767.875
I6Q5_T2 823.15625 573.078125 40.40625 29 573.078125 863.5625 602.078125 823.15625
I6Q5_T3 863.5625 573.078125 52.734375 29 573.078125 916.296875 602.078125 863.5625
I6Q5_T4 916.296875 573.078125 76.5 29 573.078125 992.796875 602.078125 916.296875
I6Q5_T5 992.796875 573.078125 62.765625 29 573.078125 1055.5625 602.078125 992.796875
I6Q5_T6 1055.5625 573.078125 66.796875 29 573.078125 1122.359375 602.078125 1055.5625
I6Q5A_T0 710.703125 614.921875 62.328125 25 614.921875 773.03125 639.921875 710.703125
I6Q5A_T1 773.03125 614.921875 106.125 25 614.921875 879.15625 639.921875 773.03125
I6Q5A_T2 879.15625 614.921875 47.0625 25 614.921875 926.21875 639.921875 879.15625
I6Q5A_T3 926.21875 614.921875 91.5 25 614.921875 1017.71875 639.921875 926.21875
I6Q5A_T4 1017.71875 614.921875 38.125 25 614.921875 1055.84375 639.921875 1017.71875
I6Q5A_T5 1055.84375 614.921875 64.28125 25 614.921875 1120.125 639.921875 1055.84375
I6Q5A_T6 1120.125 614.921875 53.453125 25 614.921875 1173.578125 639.921875 1120.125
I6Q5A_T7 1173.578125 614.921875 52.78125 25 614.921875 1226.359375 639.921875 1173.578125
I6Q5B_T0 717.75 644.90625 62.328125 25 644.90625 780.078125 669.90625 717.75
I6Q5B_T1 780.078125 644.90625 106.125 25 644.90625 886.203125 669.90625 780.078125
I6Q5B_T2 886.203125 644.90625 50.296875 25 644.90625 936.5 669.90625 886.203125
I6Q5B_T3 936.5 644.90625 91.5 25 644.90625 1028 669.90625 936.5
I6Q5B_T4 1028 644.90625 38.125 25 644.90625 1066.125 669.90625 1028
I6Q5B_T5 1066.125 644.90625 46.9375 25 644.90625 1113.0625 669.90625 1066.125
I6Q5B_T6 1113.0625 644.90625 53.453125 25 644.90625 1166.515625 669.90625 1113.0625
I6Q5B_T7 1166.515625 644.90625 52.78125 25 644.90625 1219.296875 669.90625 1166.515625
I6Q5C_T0 713.828125 674.890625 56.078125 25 674.890625 769.90625 699.890625 713.828125
I6Q5C_T1 769.90625 674.890625 106.125 25 674.890625 876.03125 699.890625 769.90625
I6Q5C_T2 876.03125 674.890625 47.0625 25 674.890625 923.09375 699.890625 876.03125
I6Q5C_T3 923.09375 674.890625 91.5 25 674.890625 1014.59375 699.890625 923.09375
I6Q5C_T4 1014.59375 674.890625 38.125 25 674.890625 1052.71875 699.890625 1014.59375
I6Q5C_T5 1052.71875 674.890625 64.28125 25 674.890625 1117 699.890625 1052.71875
I6Q5C_T6 1117 674.890625 53.453125 25 674.890625 1170.453125 699.890625 1117
I6Q5C_T7 1170.453125 674.890625 52.78125 25 674.890625 1223.234375 699.890625 1170.453125
I7Q1_T0 723.578125 573.078125 60.625 29 573.078125 784.203125 602.078125 723.578125
I7Q1_T1 784.203125 573.078125 21.625 29 573.078125 805.828125 602.078125 784.203125
I7Q1_T2 805.828125 573.078125 40.40625 29 573.078125 846.234375 602.078125 805.828125
I7Q1_T3 846.234375 573.078125 73.4375 29 573.078125 919.671875 602.078125 846.234375
I7Q1_T4 919.671875 573.078125 26.703125 29 573.078125 946.375 602.078125 919.671875
I7Q1_T5 946.375 573.078125 44.5625 29 573.078125 990.9375 602.078125 946.375
I7Q1_T6 990.9375 573.078125 150.65625 29 573.078125 1141.59375 602.078125 990.9375
I7Q1A_T0 870.328125 614.921875 116.328125 25 614.921875 986.65625 639.921875 870.328125
I7Q1A_T1 986.65625 614.921875 80.0625 25 614.921875 1066.71875 639.921875 986.65625
I7Q1B_T0 882.078125 644.90625 87.640625 25 644.90625 969.71875 669.90625 882.078125
I7Q1B_T1 969.71875 644.90625 85.25 25 644.90625 1054.96875 669.90625 969.71875
I7Q1C_T0 769.46875 674.890625 76 25 674.890625 845.46875 699.890625 769.46875
I7Q1C_T1 845.46875 674.890625 22.8125 25 674.890625 868.28125 699.890625 845.46875
I7Q1C_T2 868.28125 674.890625 102.1875 25 674.890625 970.46875 699.890625 868.28125
I7Q1C_T3 970.46875 674.890625 21.109375 25 674.890625 991.578125 699.890625 970.46875
I7Q1C_T4 991.578125 674.890625 85.3125 25 674.890625 1076.890625 699.890625 991.578125
I7Q1C_T5 1076.890625 674.890625 90.6875 25 674.890625 1167.578125 699.890625 1076.890625
I7Q2_T0 695.0625 573.078125 60.625 29 573.078125 755.6875 602.078125 695.0625
I7Q2_T1 755.6875 573.078125 68.4375 29 573.078125 824.125 602.078125 755.6875
I7Q2_T2 824.125 573.078125 52.734375 29 573.078125 876.859375 602.078125 824.125
I7Q2_T3 876.859375 573.078125 21.625 29 573.078125 898.484375 602.078125 876.859375
I7Q2_T4 898.484375 573.078125 106.4375 29 573.078125 1004.921875 602.078125 898.484375
I7Q2_T5 1004.921875 573.078125 24.78125 29 573.078125 1029.703125 602.078125 1004.921875
I7Q2_T6 1029.703125 573.078125 44.5625 29 573.078125 1074.265625 602.078125 1029.703125
I7Q2_T7 1074.265625 573.078125 150.65625 29 573.078125 1224.921875 602.078125 1074.265625
I7Q2A_T0 944.15625 614.921875 48.734375 25 614.921875 992.890625 639.921875 944.15625
I7Q2B_T0 944.15625 644.90625 48.734375 25 644.90625 992.890625 669.90625 944.15625
I7Q2C_T0 944.15625 674.890625 48.734375 25 674.890625 992.890625 699.890625 944.15625
I7Q3_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I7Q3_T1 793.9375 573.078125 88.921875 29 573.078125 882.859375 602.078125 793.9375
I7Q3_T2 882.859375 573.078125 41.328125 29 573.078125 924.1875 602.078125 882.859375
I7Q3_T3 924.1875 573.078125 40.40625 29 573.078125 964.59375 602.078125 924.1875
I7Q3_T4 964.59375 573.078125 83.453125 29 573.078125 1048.046875 602.078125 964.59375
I7Q3_T5 1048.046875 573.078125 137.03125 29 573.078125 1185.078125 602.078125 1048.046875
I7Q3A_T0 941.640625 614.921875 53.765625 25 614.921875 995.40625 639.921875 941.640625
I7Q3B_T0 936.703125 644.90625 63.640625 25 644.90625 1000.34375 669.90625 936.703125
I7Q3C_T0 945.578125 674.890625 45.890625 25 674.890625 991.46875 699.890625 945.578125
I7Q4_T0 723.578125 573.078125 70.359375 29 573.078125 793.9375 602.078125 723.578125
I7Q4_T1 793.9375 573.078125 88.921875 29 573.078125 882.859375 602.078125 793.9375
I7Q4_T2 882.859375 573.078125 41.328125 29 573.078125 924.1875 602.078125 882.859375
I7Q4_T3 924.1875 573.078125 40.40625 29 573.078125 964.59375 602.078125 924.1875
I7Q4_T4 964.59375 573.078125 76.375 29 573.078125 1040.96875 602.078125 964.59375
I7Q4_T5 1040.96875 573.078125 137.03125 29 573.078125 1178 602.078125 1040.96875
